code,url,first_name,last_name,slug,birth_date,birthplace,turned_pro,weight,height,residence,handedness,backhand,citizenship,code_dc,url_dc
mm73,https://www.atptour.com/en/players/marcus-mansson/mm73/overview,Marcus,Mansson,marcus-mansson,19950816,,,89,193,,Right-Handed,Two-Handed Backhand,SWE,,
mm77,https://www.atptour.com/en/players/ahmadjon-muhammad/mm77/overview,Ahmadjon,Muhammad,ahmadjon-muhammad,19940306,,,,,,Right-Handed,,TJK,,
mm78,https://www.atptour.com/en/players/jonathan-mridha/mm78/overview,Jonathan,Mridha,jonathan-mridha,19950408,"Stockholm, Sweden",,75,183,"Stockholm, Sweden",Right-Handed,Two-Handed Backhand,SWE,800311749,https://media.itfdataservices.com/player/dc/en/800311749
mm79,https://www.atptour.com/en/players/blake-mott/mm79/overview,Blake,Mott,blake-mott,19960421,"Caringbah, Australia",,77,180,"Melbourne, Australia",Right-Handed,Two-Handed Backhand,AUS,,
mm83,https://www.atptour.com/en/players/david-mushayev/mm83/overview,David,Mushayev,david-mushayev,19940921,,,,,,,,ISR,,
mm84,https://www.atptour.com/en/players/artur-madzhar/mm84/overview,Artur,Madzhar,artur-madzhar,19911023,,,,,,,,RUS,,
mm86,https://www.atptour.com/en/players/soufiane-mouline/mm86/overview,Soufiane,Mouline,soufiane-mouline,19950314,,,,,,Right-Handed,Two-Handed Backhand,MAR,,
mm87,https://www.atptour.com/en/players/oskar-maenner/mm87/overview,Oskar,Maenner,oskar-maenner,19930122,,,,,,,,GER,,
mm93,https://www.atptour.com/en/players/aleksa-milojica/mm93/overview,Aleksa,Milojica,aleksa-milojica,19961217,,,,,,,,BIH,,
mm95,https://www.atptour.com/en/players/harry-david-meehan/mm95/overview,Harry David,Meehan,harry-david-meehan,19941219,,,,,,Left-Handed,Two-Handed Backhand,GBR,,
mm98,https://www.atptour.com/en/players/peter-mick/mm98/overview,Peter,Mick,peter-mick,19930905,,,,,,,,SVK,,
mm99,https://www.atptour.com/en/players/amirvala-madanchi/mm99/overview,Amirvala,Madanchi,amirvala-madanchi,19940717,,,,,,Right-Handed,Two-Handed Backhand,IRI,800303831,https://media.itfdataservices.com/player/dc/en/800303831
mn03,https://www.atptour.com/en/players/alexander-mannapov/mn03/overview,Alexander,Mannapov,alexander-mannapov,19950421,"Duisburg, Germany",,85,191,"Marl, Germany",Right-Handed,Two-Handed Backhand,GER,,
mn08,https://www.atptour.com/en/players/nico-matic/mn08/overview,Nico,Matic,nico-matic,19920101,"Hamburg, Germany",,76,178,"Hamburg, Germany",Right-Handed,Two-Handed Backhand,GER,,
mn09,https://www.atptour.com/en/players/fabio-mercuri/mn09/overview,Fabio,Mercuri,fabio-mercuri,19940209,,,,,,Right-Handed,Two-Handed Backhand,ITA,,
mn13,https://www.atptour.com/en/players/maximilian-marterer/mn13/overview,Maximilian,Marterer,maximilian-marterer,19950615,"Stein, Germany",2015,77,188,"Stein, Germany",Left-Handed,Two-Handed Backhand,GER,800311811,https://media.itfdataservices.com/player/dc/en/800311811
mn14,https://www.atptour.com/en/players/pawel-madajewski/mn14/overview,Pawel,Madajewski,pawel-madajewski,,,,,,,,,POL,,
mn15,https://www.atptour.com/en/players/georgyi-malyshev/mn15/overview,Georgyi,Malyshev,georgyi-malyshev,19941119,,,69,,,Right-Handed,Two-Handed Backhand,RUS,,
mn18,https://www.atptour.com/en/players/jui-mao/mn18/overview,Jui,Mao,jui-mao,19920228,,,,,,,,TPE,,
mn20,https://www.atptour.com/en/players/daniel-masur/mn20/overview,Daniel,Masur,daniel-masur,19941106,"Bueckeburg, Germany",2013,78,183,"Munich, Germany",Right-Handed,Two-Handed Backhand,GER,,
mn21,https://www.atptour.com/en/players/robert-messling/mn21/overview,Robert,Messling,robert-messling,19830217,,,,,,,,GER,,
mn22,https://www.atptour.com/en/players/raphael-mori/mn22/overview,Raphael,Mori,raphael-mori,,,,,,,,,SUI,,
mn23,https://www.atptour.com/en/players/aleksandre-metreveli/mn23/overview,Aleksandre,Metreveli,aleksandre-metreveli,19930810,Tbilisi,,76,183,Georgia,Right-Handed,Two-Handed Backhand,GEO,800297348,https://media.itfdataservices.com/player/dc/en/800297348
mn25,https://www.atptour.com/en/players/marek-marksoo/mn25/overview,Marek,Marksoo,marek-marksoo,19930505,,,,,,,,EST,800297362,https://media.itfdataservices.com/player/dc/en/800297362
mn27,https://www.atptour.com/en/players/ismael-menea-jimenez/mn27/overview,Ismael,Menea Jimenez,ismael-menea-jimenez,19961229,,,,,,,,ESP,,
mn34,https://www.atptour.com/en/players/roberto-marelli/mn34/overview,Roberto,Marelli,roberto-marelli,19880915,,,,,,Right-Handed,Two-Handed Backhand,ITA,,
mn36,https://www.atptour.com/en/players/franko-miocic/mn36/overview,Franko,Miocic,franko-miocic,19950502,,,,,,Left-Handed,Two-Handed Backhand,CRO,,
mn37,https://www.atptour.com/en/players/ismael-merino/mn37/overview,Ismael,Merino,ismael-merino,19930519,,,,,,Right-Handed,Two-Handed Backhand,PER,,
mn41,https://www.atptour.com/en/players/teimouraz-metreveli/mn41/overview,Teimouraz,Metreveli,teimouraz-metreveli,19931106,,,,,,,,RUS,,
mn42,https://www.atptour.com/en/players/enzo-machizaud/mn42/overview,Enzo,Machizaud,enzo-machizaud,19941210,,,,,,,,FRA,,
mn43,https://www.atptour.com/en/players/andrea-marinelli/mn43/overview,Andrea,Marinelli,andrea-marinelli,19850314,,,,,,,,ITA,,
mn44,https://www.atptour.com/en/players/bradley-mousley/mn44/overview,Bradley,Mousley,bradley-mousley,19960103,"Modbury, South Australia",2015,82,188,"Adelaide, Australia",Right-Handed,One-Handed Backhand,AUS,,
mn46,https://www.atptour.com/en/players/gustavo-miele-d'ascenzi/mn46/overview,Gustavo,Miele d'Ascenzi,gustavo-miele-d'ascenzi,,,,,,,,,BRA,,
mn47,https://www.atptour.com/en/players/nicholas-mercer/mn47/overview,Nicholas,Mercer,nicholas-mercer,19940718,,,,,,,,GBR,,
mn49,https://www.atptour.com/en/players/mohamed-nazim-makhlouf/mn49/overview,Mohamed Nazim,Makhlouf,mohamed-nazim-makhlouf,19960912,,,,,,Right-Handed,Two-Handed Backhand,ALG,,
mn53,https://www.atptour.com/en/players/javier-martinez-baena/mn53/overview,Javier,Martinez Baena,javier-martinez-baena,19781207,,,,,,,,ESP,,
mn61,https://www.atptour.com/en/players/dario-maturi/mn61/overview,Dario,Maturi,dario-maturi,19920829,,,,,,Right-Handed,,ITA,,
mn63,https://www.atptour.com/en/players/yannick-martell-beuzit/mn63/overview,Yannick,Martell Beuzit,yannick-martell-beuzit,19930130,,,,,,,,ESP,,
mn67,https://www.atptour.com/en/players/fabricio-diego-minelli/mn67/overview,Fabricio-Diego,Minelli,fabricio-diego-minelli,19880430,,,,,,,,ECU,,
mn70,https://www.atptour.com/en/players/joao-menezes/mn70/overview,Joao,Menezes,joao-menezes,19961217,,,84,185,,Right-Handed,Two-Handed Backhand,BRA,800346223,https://media.itfdataservices.com/player/dc/en/800346223
mn74,https://www.atptour.com/en/players/jathan-malik/mn74/overview,Jathan,Malik,jathan-malik,19940627,,,,,,,,GBR,,
mn77,https://www.atptour.com/en/players/ali-mekouar/mn77/overview,Ali,Mekouar,ali-mekouar,19950513,,,,,,Right-Handed,Two-Handed Backhand,MAR,,
mn78,https://www.atptour.com/en/players/zlad-melhaoui/mn78/overview,Zlad,Melhaoui,zlad-melhaoui,,,,,,,,,MAR,,
mn79,https://www.atptour.com/en/players/thiago-moreira/mn79/overview,Thiago,Moreira,thiago-moreira,19930709,,,,,,,,BRA,,
mn84,https://www.atptour.com/en/players/ante-marincic/mn84/overview,Ante,Marincic,ante-marincic,19940830,,,,,,,,CRO,,
mn85,https://www.atptour.com/en/players/tristan-meraut/mn85/overview,Tristan,Meraut,tristan-meraut,19951227,,,80,185,,Right-Handed,One-Handed Backhand,FRA,,
mn86,https://www.atptour.com/en/players/yutaro-matsuzaki/mn86/overview,Yutaro,Matsuzaki,yutaro-matsuzaki,19930830,,,62,168,,Right-Handed,Two-Handed Backhand,JPN,,
mn88,https://www.atptour.com/en/players/diego-marti/mn88/overview,Diego,Marti,diego-marti,19960222,,,,,,,,MEX,,
mn92,https://www.atptour.com/en/players/christian-marian/mn92/overview,Christian,Marian,christian-marian,,,,,,,,,GER,,
mn94,https://www.atptour.com/en/players/mehdi-mzah/mn94/overview,Mehdi,Mzah,mehdi-mzah,19940319,,,,,,,,TUN,,
mn98,https://www.atptour.com/en/players/mesa-mei/mn98/overview,Mesa,Mei,mesa-mei,19920208,,,,,,,,USA,,
mo05,https://www.atptour.com/en/players/maxim-maksimyuk/mo05/overview,Maxim,Maksimyuk,maxim-maksimyuk,19931102,,,,,,Right-Handed,Two-Handed Backhand,RUS,,
mo06,https://www.atptour.com/en/players/matej-maruscak/mo06/overview,Matej,Maruscak,matej-maruscak,19950117,,,74,180,,Right-Handed,Two-Handed Backhand,SVK,,
mo07,https://www.atptour.com/en/players/ben-mclachlan/mo07/overview,Ben,McLachlan,ben-mclachlan,19920510,"Queenstown, New Zealand",2010,80,185,"Queenstown, New Zealand",Right-Handed,One-Handed Backhand,JPN,,
mo11,https://www.atptour.com/en/players/tomas-marini/mo11/overview,Tomas,Marini,tomas-marini,19940628,,,,,,,,ARG,,
mo12,https://www.atptour.com/en/players/soichiro-moritani/mo12/overview,Soichiro,Moritani,soichiro-moritani,19940812,,,,,,Right-Handed,Two-Handed Backhand,JPN,,
mo14,https://www.atptour.com/en/players/francesco-mattion/mo14/overview,Francesco,Mattion,francesco-mattion,19910307,,,,,,,,ITA,,
mo19,https://www.atptour.com/en/players/rishabh-mehra/mo19/overview,Rishabh,Mehra,rishabh-mehra,,,,,,,,,IND,,
mo24,https://www.atptour.com/en/players/judd-motz/mo24/overview,Judd,Motz,judd-motz,,,,,,,,,USA,,
mo25,https://www.atptour.com/en/players/azizbek-makhkamov/mo25/overview,Azizbek,Makhkamov,azizbek-makhkamov,,,,,,,,,UZB,,
mo26,https://www.atptour.com/en/players/paride-mangiaterra/mo26/overview,Paride,Mangiaterra,paride-mangiaterra,,,,,,,,,ITA,,
mo30,https://www.atptour.com/en/players/shota-meparidze/mo30/overview,Shota,Meparidze,shota-meparidze,19960402,,,79,188,,Right-Handed,Two-Handed Backhand,GEO,,
mo33,https://www.atptour.com/en/players/bolat-mamyr/mo33/overview,Bolat,Mamyr,bolat-mamyr,19970508,,,70,180,,Right-Handed,Two-Handed Backhand,KAZ,,
mo35,https://www.atptour.com/en/players/calin-manda/mo35/overview,Calin,Manda,calin-manda,19980403,,,83,185,,Right-Handed,Two-Handed Backhand,ROU,,
mo38,https://www.atptour.com/en/players/marco-mosciatti/mo38/overview,Marco,Mosciatti,marco-mosciatti,19970716,,,68,168,,Left-Handed,Two-Handed Backhand,ITA,,
mo40,https://www.atptour.com/en/players/jakub-musil/mo40/overview,Jakub,Musil,jakub-musil,19970128,,,,,,,,CZE,,
mo41,https://www.atptour.com/en/players/rafael-matos/mo41/overview,Rafael,Matos,rafael-matos,19960106,,,76,180,,Left-Handed,Two-Handed Backhand,BRA,,
mo44,https://www.atptour.com/en/players/pedro-martinez/mo44/overview,Pedro,Martinez,pedro-martinez,19970426,"Alzira, Spain",,76,185,Spain,Right-Handed,Two-Handed Backhand,ESP,800341967,https://media.itfdataservices.com/player/dc/en/800341967
mo47,https://www.atptour.com/en/players/alejandro-molina-rodriguez/mo47/overview,Alejandro,Molina Rodriguez,alejandro-molina-rodriguez,,,,,,,,,ESP,,
mo48,https://www.atptour.com/en/players/bogdan-marin/mo48/overview,Bogdan,Marin,bogdan-marin,19940727,,,,,,,,ROU,,
mo51,https://www.atptour.com/en/players/william-myler/mo51/overview,William,Myler,william-myler,19910613,,,,,,,,AUS,,
mo53,https://www.atptour.com/en/players/mario-matejcek/mo53/overview,Mario,Matejcek,mario-matejcek,19940921,,,70,168,,Right-Handed,Two-Handed Backhand,AUS,,
mo54,https://www.atptour.com/en/players/jorge-martinez-martinez/mo54/overview,Jorge,Martinez Martinez,jorge-martinez-martinez,19950923,,,66,170,,Right-Handed,Two-Handed Backhand,ESP,,
mo55,https://www.atptour.com/en/players/lucas-miedler/mo55/overview,Lucas,Miedler,lucas-miedler,19960621,"Tulln, Austria",,78,183,"Tulln, Austria",Right-Handed,One-Handed Backhand,AUT,800329701,https://media.itfdataservices.com/player/dc/en/800329701
mo57,https://www.atptour.com/en/players/daniel-merker/mo57/overview,Daniel,Merker,daniel-merker,19960306,,,,,,,,ECU,,
mo60,https://www.atptour.com/en/players/marco-micali/mo60/overview,Marco,Micali,marco-micali,19921229,,,,,,,,ITA,,
mo61,https://www.atptour.com/en/players/jean-baptiste-mateo/mo61/overview,Jean-baptiste,Mateo,jean-baptiste-mateo,,,,,,,,,FRA,,
mo62,https://www.atptour.com/en/players/gabor-mathe/mo62/overview,Gabor,Mathe,gabor-mathe,19850702,,,,,,,,HUN,,
mo63,https://www.atptour.com/en/players/matteo-mosciatti/mo63/overview,Matteo,Mosciatti,matteo-mosciatti,19950910,,,,,,Right-Handed,Two-Handed Backhand,ITA,,
mo64,https://www.atptour.com/en/players/lewis-miles/mo64/overview,Lewis,Miles,lewis-miles,19880918,,,,,,,,AUS,,
mo68,https://www.atptour.com/en/players/ali-mirzakhani/mo68/overview,Ali,Mirzakhani,ali-mirzakhani,19880430,,,,,,,,GER,,
mo73,https://www.atptour.com/en/players/marcelo-fortini-murbach/mo73/overview,Marcelo,Fortini Murbach,marcelo-fortini-murbach,19960620,,,80,183,,Right-Handed,Two-Handed Backhand,BRA,,
mo74,https://www.atptour.com/en/players/miled-marun/mo74/overview,Miled,Marun,miled-marun,19970210,,,,,,,,ARG,,
mo75,https://www.atptour.com/en/players/shakeel-manji/mo75/overview,Shakeel,Manji,shakeel-manji,19960208,,,,,,,,GBR,,
mo76,https://www.atptour.com/en/players/gergely-madarasz/mo76/overview,Gergely,Madarasz,gergely-madarasz,19941001,,,80,180,,Left-Handed,Unknown Backhand,HUN,800317876,https://media.itfdataservices.com/player/dc/en/800317876
mo79,https://www.atptour.com/en/players/raul-madrid-portillo/mo79/overview,Raul,Madrid-portillo,raul-madrid-portillo,19950330,,,,,,,,ESP,,
mo83,https://www.atptour.com/en/players/landri-matos/mo83/overview,Landri,Matos,landri-matos,19750104,,,,,,,,BRA,,
mo86,https://www.atptour.com/en/players/william-jamphier-melano-granados/mo86/overview,William Jamphier,Melano Granados,william-jamphier-melano-granados,19950520,,,64,170,,Right-Handed,Two-Handed Backhand,COL,,
mo88,https://www.atptour.com/en/players/jose-maria-martin-de-oliva-carr/mo88/overview,Jose Maria,Martin De Oliva Carr,jose-maria-martin-de-oliva-carr,19961116,,,,,,,,ESP,,
mo90,https://www.atptour.com/en/players/ignacio-marquez/mo90/overview,Ignacio,Marquez,ignacio-marquez,19950222,,,,,,,,ARG,,
mo92,https://www.atptour.com/en/players/bruno-mardones/mo92/overview,Bruno,Mardones,bruno-mardones,19951219,,,73,180,,Right-Handed,Two-Handed Backhand,ESP,,
mo94,https://www.atptour.com/en/players/michael-mirtchev/mo94/overview,Michael,Mirtchev,michael-mirtchev,19940114,,,,,,,,GER,,
mo95,https://www.atptour.com/en/players/itai-miller/mo95/overview,Itai,Miller,itai-miller,,,,,,,,,URU,,
mo96,https://www.atptour.com/en/players/lucas-monterroso/mo96/overview,Lucas,Monterroso,lucas-monterroso,19970820,,,,,,Right-Handed,,URU,,
mp01,https://www.atptour.com/en/players/michael-mmoh/mp01/overview,Michael,Mmoh,michael-mmoh,19980110,"Riyadh, Saudi Arabia",2016,90,188,"Bradenton, FL, USA",Right-Handed,Two-Handed Backhand,USA,,
mp13,https://www.atptour.com/en/players/sasi-kumar-mukund/mp13/overview,Mukund,Sasikumar,sasi-kumar-mukund,19970114,"Chennai, India",,78,185,"Barcelona, Spain",Right-Handed,Two-Handed Backhand,IND,,
mp16,https://www.atptour.com/en/players/sam-matheson/mp16/overview,Sam,Matheson,sam-matheson,19940523,,,,,,,,NZL,,
mp19,https://www.atptour.com/en/players/gerald-moretti/mp19/overview,Gerald,Moretti,gerald-moretti,19920921,,,,,,,,BEL,,
mp20,https://www.atptour.com/en/players/alexandre-muller/mp20/overview,Alexandre,Muller,alexandre-muller,19970201,,,75,183,,Right-Handed,Two-Handed Backhand,FRA,,
mp21,https://www.atptour.com/en/players/andrew-mccarthy/mp21/overview,Andrew,Mccarthy,andrew-mccarthy,19890119,,,,,,,,USA,,
mp22,https://www.atptour.com/en/players/mladen-mitak/mp22/overview,Mladen,Mitak,mladen-mitak,19960804,"Zagreb, Croatia",,71,180,"Zagreb, Croatia",Right-Handed,Two-Handed Backhand,CRO,,
mp23,https://www.atptour.com/en/players/jan-michalek/mp23/overview,Jan,Michalek,jan-michalek,19890505,,,,,,Right-Handed,Two-Handed Backhand,CZE,,
mp24,https://www.atptour.com/en/players/michael-massih/mp24/overview,Michael,Massih,michael-massih,19870507,,,,,,Right-Handed,Two-Handed Backhand,LBN,800245903,https://media.itfdataservices.com/player/dc/en/800245903
mp33,https://www.atptour.com/en/players/juan-montes/mp33/overview,Juan,Montes,juan-montes,19961005,Pereira,,73,,"Pereira, Colombia",Right-Handed,Two-Handed Backhand,COL,,
mp35,https://www.atptour.com/en/players/nicolas-manrique/mp35/overview,Nicolas,Manrique,nicolas-manrique,19980522,,,,,,,,COL,,
mp41,https://www.atptour.com/en/players/julius-mutetwa/mp41/overview,Julius,Mutetwa,julius-mutetwa,19980811,,,,,,,,RSA,,
mp46,https://www.atptour.com/en/players/david-moreau/mp46/overview,David,Moreau,david-moreau,19750710,,,,,,,,FRA,,
mp47,https://www.atptour.com/en/players/andrea-marra/mp47/overview,Andrea,Marra,andrea-marra,19950526,,,,,,,,ITA,,
mp51,https://www.atptour.com/en/players/philip-moebius/mp51/overview,Philip,Moebius,philip-moebius,19961015,,,,,,Right-Handed,Two-Handed Backhand,SWE,,
mp57,https://www.atptour.com/en/players/oscar-mancineiras-cornella/mp57/overview,Oscar,Mancineiras Cornella,oscar-mancineiras-cornella,19950217,,,,,,,,ESP,,
mp62,https://www.atptour.com/en/players/tommy-mylnikov/mp62/overview,Tommy,Mylnikov,tommy-mylnikov,19951108,,,,,,Right-Handed,Two-Handed Backhand,CAN,,
mp83,https://www.atptour.com/en/players/gian-marco-moroni/mp83/overview,Gian Marco,Moroni,gian-marco-moroni,19980213,,,81,185,,Right-Handed,One-Handed Backhand,ITA,,
mp87,https://www.atptour.com/en/players/fahad-mohammed/mp87/overview,Fahad,Mohammed,fahad-mohammed,19950603,,,,,,,,IND,,
mp94,https://www.atptour.com/en/players/adam-moundir/mp94/overview,Adam,Moundir,adam-moundir,19950426,,,91,191,,Right-Handed,Two-Handed Backhand,MAR,800307162,https://media.itfdataservices.com/player/dc/en/800307162
mp95,https://www.atptour.com/en/players/gabriele-moghini/mp95/overview,Gabriele,Moghini,gabriele-moghini,19960626,,,,,,,,SUI,,
mp98,https://www.atptour.com/en/players/john-mee/mp98/overview,John,Mee,john-mee,19950711,,,,,,,,USA,,
mq04,https://www.atptour.com/en/players/pedro-munafo/mq04/overview,Pedro,Munafo,pedro-munafo,19921221,,,,,,Right-Handed,,ITA,,
mq06,https://www.atptour.com/en/players/goran-markovic/mq06/overview,Goran,Markovic,goran-markovic,19950917,,,78,183,,Right-Handed,Two-Handed Backhand,SRB,,
mq09,https://www.atptour.com/en/players/oscar-mesquida-berg/mq09/overview,Oscar,Mesquida Berg,oscar-mesquida-berg,19960507,Ciutadella de Menorca,,68,183,Ciutadella de Menorca,Right-Handed,Two-Handed Backhand,ESP,,
mq41,https://www.atptour.com/en/players/luca-marquard/mq41/overview,Luca,Marquard,luca-marquard,19950412,,,,,,,,GER,,
mq68,https://www.atptour.com/en/players/yang-ma/mq68/overview,Yang,Ma,yang-ma,19941221,,,,,,,,CHN,,
mq69,https://www.atptour.com/en/players/wuqiong-ma/mq69/overview,Wuqiong,Ma,wuqiong-ma,,,,,,,,,CHN,,
mq70,https://www.atptour.com/en/players/raheel-manji/mq70/overview,Raheel,Manji,raheel-manji,19970526,,,76,180,,Right-Handed,Two-Handed Backhand,CAN,,
mq74,https://www.atptour.com/en/players/laurent-mailloux/mq74/overview,Laurent,Mailloux,laurent-mailloux,19950211,,,,,,Right-Handed,Two-Handed Backhand,CAN,,
mq75,https://www.atptour.com/en/players/kamil-majchrzak/mq75/overview,Kamil,Majchrzak,kamil-majchrzak,19960113,,,78,180,,Right-Handed,Two-Handed Backhand,POL,800331508,https://media.itfdataservices.com/player/dc/en/800331508
mr45,https://www.atptour.com/en/players/sasha-merzetti/mr45/overview,Sasha,Merzetti,sasha-merzetti,19970301,,,,,,,,ITA,,
mr62,https://www.atptour.com/en/players/juan-cruz-moncada/mr62/overview,Juan Cruz,Moncada,juan-cruz-moncada,19970710,,,,,,,,ARG,,
mr66,https://www.atptour.com/en/players/lauro-madureira/mr66/overview,Lauro,Madureira,lauro-madureira,19961002,,,,,,Right-Handed,,BRA,,
mr68,https://www.atptour.com/en/players/noel-maurin/mr68/overview,Noel,Maurin,noel-maurin,19961112,,,,,,,,GER,,
mr77,https://www.atptour.com/en/players/cing-yang-meng/mr77/overview,Cing-Yang,Meng,cing-yang-meng,19980719,,,70,175,,Ambidextrous,Unknown Backhand,TPE,,
mr78,https://www.atptour.com/en/players/claudiu-mircea/mr78/overview,Claudiu,Mircea,claudiu-mircea,19960626,,,,,,,,ROU,,
mr91,https://www.atptour.com/en/players/denis-merkulov/mr91/overview,Denis,Merkulov,denis-merkulov,19961227,,,,,,,,RUS,,
mr99,https://www.atptour.com/en/players/leny-mitjana/mr99/overview,Leny,Mitjana,leny-mitjana,19940801,,,75,183,,Right-Handed,Two-Handed Backhand,FRA,,
